pdes,name,H,diameter,albedo,rot_per,e,a,i,om,w,ma
2038,Bistro,11.9,12.58,0.1342,17.051,.09131187361270243,2.434791815692619,14.8056233225218,73.52072279710437,184.075404563637,105.2132058871796
2043,Ortutay,10.7,44.69,0.0423,7.7475,.1079460855857494,3.113337496779035,3.078754801403398,321.2974285526628,60.43990497195075,102.9249858671876
2044,Wirt,13.1,6.66,0.1907,3.6898,.3436856305475579,2.380632087521843,23.97148962820203,53.67087949054878,50.40765275568214,145.0661446760119
2052,Tamriko,10.48,30.45,0.1225,7.462,.0852736272746376,3.005782677831949,9.501927416489906,213.8773124612888,205.1552289838519,150.8844766117455
2054,Gawain,12.5,20,0.0697,11.1098,.09970334608697652,2.964391229223428,3.789874219553346,293.2663265062758,183.771883504051,122.4778087842589
2058,Roka,11.4,21.36,0.1542,10.04,.1493585612943098,3.124481317705972,2.539380075500662,95.48163754279845,179.8253170020819,199.778938302259
2060,Chiron,6.1,166,0.15,5.918,.3820988962489677,13.63836664794301,6.93836227190589,209.2780463186957,339.3496505871891,134.5261255874151
2062,Aten,16.80,1.1,0.26,40.77,.1827171340905242,.9667898316324987,18.93368681084476,108.6003764318441,148.0354055966093,172.267762763347
2064,Thomsen,12.5,13.61,0.0549,4.233,.3294073473879615,2.18000541173193,5.698097208149243,302.1971925638057,2.581456652905731,196.0273644712765
2066,Palala,12.6,19,0.0491,9.732,.1280501707698317,2.394632115781727,3.753718183882194,117.2265024120184,109.3117682717394,288.6367177121688
2067,Aksnes,10.48,42.59,0.0626,17.75,.1818861953878153,3.967592739753582,3.079280693724725,150.2422332098212,297.7402872155139,65.91411644891181
2069,Hubble,11.3,34.53,0.0538,32.52,.184561567080608,3.158265948328147,9.100080614254631,46.43777116675886,69.96830542211087,266.6218986386216
2084,Okayama,12.1,19.37,0.0621,4.5470,.1024119050358355,2.395584682799247,4.840731972425889,149.0129373787195,247.7967662776766,285.197305121633
2091,Sampo,10.4,30.48,0.1582,71.3,.06181259456522326,3.013451657099248,11.37957723987805,114.5459471360552,319.0091234815009,171.1369665201548
2094,Magnitka,12.0,12.69,0.1739,6.1124,.09642842323048448,2.232172632841319,5.030073004433482,281.968935087305,251.8170170238786,213.2305490857245
2100,Ra-Shalom,16.05,2.3,0.13,19.797,.4364952294505223,.832059446099131,15.7574161637669,170.8362743713534,356.0410852398613,94.40622493371092
2103,Laverna,10.80,22.81,0.1625,9.249,.1927868640363619,3.140972355775455,7.698716413612112,292.1286869752258,238.6326277390169,270.5335047462142
2105,Gudy,11.2,22.25,0.1078,15.795,.150195588986474,2.388909893639588,29.34150411583996,273.6603147698243,156.0352361722065,269.746128785402
2108,"Otto Schmidt",12.1,19.11,0.1215,15.24,.005305735661935203,2.436175863588993,10.79793630217808,327.9667585991463,70.01253053685861,137.1010219081618
2111,Tselina,10.45,24.5,0.1938,6.563,.09494046865075344,3.016528929821026,10.50300128523377,167.1721529638451,233.0462895241512,129.2914960370148
2114,Wallenquist,11.8,27.67,0.0838,5.510,.1432335938898217,3.202008781039313,.5575368629325508,1.483980625033483,216.9449609644507,279.2562108223723
2120,Tyumenia,10.9,41.18,0.0721,2.769,.1271758408428196,3.059800665455416,17.56917146626595,222.470329238103,75.73305537955254,337.9413936800174
2123,Vltava,11.50,14.42,0.2135,34.0,.07866187474339145,2.859125778072234,1.011150779849813,311.6392252107594,59.2524858854751,167.5462236225829
2131,Mayall,12.72,7.77,0.2391,2.5678,.1109409670223145,1.887085460871696,33.99612735423604,306.0628244081901,38.35992247441387,58.09353427920519
2132,Zhukov,11.40,28.66,0.0593,6.836,.08345451466877761,2.779453053108865,5.868996054843049,82.45555400690064,337.6575056141548,128.2820196740483
2140,Kemerovo,11.3,29.49,0.0887,9.2,.05810158694979215,2.986587705030871,6.986535299145479,274.7661113933748,120.4250062837739,142.9876413487454
2145,Blaauw,10.8,34.20,0.0869,12.141,.09604717605805906,3.219024944017038,15.00813373227506,264.3639714702456,278.6159350488424,143.8306199584553
2152,Hannibal,10.7,46.87,0.0508,5.978,.2205239879274203,3.124379212844067,13.96698796248131,250.9427696829782,142.401839927317,176.2155711153743
2177,Oliver,11.8,20.42,0.1279,6.1065,.1020714790179306,3.193119433596956,1.52472418716984,51.49131328496189,274.3403137743913,203.7022646938293
2182,Semirot,11.5,25.13,0.0845,8.328,.1316999964211427,3.13075088585076,2.259231403609721,51.05909801486977,201.6853303691038,355.3139938549567
2183,Neufang,11.7,30.7,0.0472,3.8662,.3751884045498108,2.995309484956284,18.10543445610365,87.32552190930954,239.8812332887938,227.9931340097591
2185,Guangdong,11.30,17.03,0.1840,21.089,.161844374236216,2.708276708600641,9.588376408926774,60.76104033756617,261.4917935173445,87.63995544911346
2196,Ellicott,10.25,59.21,0.0400,9.0706,.05309890958037126,3.435834473495662,10.30885327758917,212.2310076913012,310.2267775708607,255.6406975453843
2197,Shanghai,11.4,22.36,0.1170,5.99,.1242981287790966,3.152697731584411,2.497655541766179,56.37808197273272,70.53067980837413,245.2874464645093
2201,Oljato,15.25,1.80,0.4328,26.,.7127982735109907,2.171765791714797,2.523614443737614,74.99676103035445,98.21244615213428,308.3444608263047
2204,Lyyli,12.1,25.16,0.0232,11.063,.4076654821381435,2.588179396811417,20.56223620485404,160.4605174222053,283.273025449333,113.6242622609406
2207,Antenor,8.89,85.11,0.0678,7.965,.01657761901447401,5.137304528603734,6.80802455392089,159.1397487051325,296.5825979748012,339.894491845546
2209,Tianjin,11.0,16.44,0.2854,9.47,.06793238353087602,2.845085146712631,2.612702382038362,150.9043913715859,262.0263177734639,172.6204514380645
2214,Carol,11.8,25.22,0.0440,4.987,.2665561351954044,3.157432168599462,14.2661603538313,187.4115793657049,137.4352809860886,231.5322356028661
2215,Sichuan,11.6,14.82,0.1398,3.975,.2628653308591288,2.793695487395713,10.74886688248191,71.18398785782519,332.0468510718071,274.6348239544241
2217,Eltigen,11.3,26.10,0.1242,6.924,.1669879189222391,3.153693812093812,2.248188078134901,127.4997726152947,173.6028831113069,285.9748103884082
2218,Wotho,11.1,29.49,0.0673,4.9267,.1629088557980223,3.044171080916908,14.94569179395539,96.58509294436419,322.5342483686495,237.237557206732
2222,Lermontov,11.2,25.29,0.0761,4.344,.1661249160635768,3.123447031979895,2.573714555692232,94.91875855197672,337.0097532143082,244.7051974029861
2223,Sarpedon,9.41,94.63,0.0340,22.741,.01550999795452094,5.229190648140131,15.96124005637783,220.9063356850252,60.07577299218968,159.3325703464249
2224,Tucson,11.9,22.73,0.1242,27.01,.04719031917518397,2.879902955336693,2.666681182384242,51.25924156384671,243.5670600663069,97.85601517503709
2235,Vittore,10.6,44.45,0.0469,32.10,.2124664986204941,3.208326930799026,18.76724526099612,205.0712293196889,274.8746027750858,288.6631119577833
2239,Paracelsus,10.8,38.93,0.0293,6.101,.1010704429956932,3.20261374565345,10.90872158406767,20.22404689435148,3.060596131894674,98.54142622091481
2241,Alcathous,8.64,114.63,0.0471,7.695,.06642115893411346,5.189812742524966,16.61493955556602,267.988814659613,290.7188664346357,214.7949177275053
2246,Bowell,10.56,44.21,0.0540,4.992,.09371197733617247,3.958179642568187,6.494226471082837,155.6688206899238,21.0850640206941,119.7433183342559
2251,Tikhov,11.5,26.42,0.0697,5.67,.1478040358632702,2.71206293657592,7.432684653717836,193.0159140744095,183.8382380795133,124.1563700544483
2258,Viipuri,11.8,23.47,0.0883,3.810,.0796689817544563,2.693449926066484,1.480655652956938,307.5042181875059,174.850404440894,265.3407538610452
2259,Sofievka,12.5,21.00,0.0365,31.6,.1856014273232734,2.294727218670853,4.684496091400701,280.3559451557825,11.74891474273875,183.9654995682132
2260,Neoptolemus,9.31,71.65,0.0650,8.180,.04370917187862531,5.194095453782871,17.77921516219729,86.57382527116238,321.7951739457091,141.434460098268
2263,Shaanxi,11.2,20.68,0.1803,41.7,.1117572712104162,3.016644155303546,11.39915909156208,54.43615296048022,314.0111920849887,354.4522399715275
2264,Sabrina,10.7,27.52,0.1472,43.41,.1762185029483058,3.125146519647219,.1583538382479822,240.2326006553243,79.07604304556834,261.1496627314285
2266,Tchaikovsky,10.80,46.94,0.0384,37.7,.1824478189185171,3.397896966193755,13.25185557497588,229.4694281395938,205.8979583937527,140.8850120681664
2269,Efremiana,11.0,22.92,0.2123,6.458,.0854802403824813,3.125829303796843,15.38225173038734,66.76653997831222,34.9827512860252,107.0617721447537
